year,var_name,description,value
2020,,"INDC13,t",3880
2021,,"INDC13,t",7924
2022,,"INDC13,t",8309
2023,,"INDC13,t",8795
2024,,"INDC13,t",12653.6
2025,,"INDC13,t",19179.5
2026,,"INDC13,t",21505.161919969534
2027,,"INDC13,t",24390.34734316949
2028,,"INDC13,t",38306.46312466806
2029,,"INDC13,t",39278.85840356114
2030,,"INDC13,t",39801.67064317605
2031,,"INDC13,t",35159.755022921774
2032,,"INDC13,t",25500.45174854547
2033,,"INDC13,t",30241.601320953287
2034,,"INDC13,t",36289.921585143944
2035,,"INDC13,t",43547.90590217274
2015,,"INDC13,t",1438
2016,,"INDC13,t",2782
2017,,"INDC13,t",4226
2018,,"INDC13,t",4355
2019,,"INDC13,t",4476
2020,,"INDC13,t",3880
2021,,"INDC13,t",7924
2022,,"INDC13,t",8324
2023,,"INDC13,t",8758
2024,,"INDC13,t",12659
2025,,"INDC13,t",19179.4
2010,,"INDCOther,t",78
2011,,"INDCOther,t",75
2012,,"INDCOther,t",112
2013,,"INDCOther,t",313
2014,,"INDCOther,t",227
2015,,"INDCOther,t",203
2016,,"INDCOther,t",222
2017,,"INDCOther,t",297.526
2018,,"INDCOther,t",330.7
2019,,"INDCOther,t",376.6
2020,,"INDCOther,t",429
2021,,"INDCOther,t",485
2022,,"INDCOther,t",581.9
2023,,"INDCOther,t",578
2024,,"INDCOther,t",709.5
2025,,"INDCOther,t",820.7
2026,,"INDCOther,t",1543.7367000000002
2027,,"INDCOther,t",5398.634032040701
2028,,"INDCOther,t",10565.085771085009
2029,,"INDCOther,t",22991.180587209128
2030,,"INDCOther,t",11358.847695748049
2031,,"INDCOther,t",2723.2990272912803
2032,,"INDCOther,t",682.3105606022475
2033,,"INDCOther,t",174.3856676219394
2034,,"INDCOther,t",52.45508099940539
2035,,"INDCOther,t",11.399930064364636
2015,,"INDCOther,t",203
2016,,"INDCOther,t",222
2017,,"INDCOther,t",298
2018,,"INDCOther,t",331
2019,,"INDCOther,t",377
2020,,"INDCOther,t",429
2021,,"INDCOther,t",485
2022,,"INDCOther,t",582
2023,,"INDCOther,t",578
2024,,"INDCOther,t",710
2025,,"INDCOther,t",820.7
2010,,"INDDJ, t",3959.3
2011,,"INDDJ, t",5428
2012,,"INDDJ, t",6536
2013,,"INDDJ, t",6916
2014,,"INDDJ, t",6959
2015,,"INDDJ, t",8006
2016,,"INDDJ, t",9368
2017,,"INDDJ, t",11776
2018,,"INDDJ, t",13520
2019,,"INDDJ, t",15952
2020,,"INDDJ, t",19054
2021,,"INDDJ, t",22313
2022,,"INDDJ, t",25708.7
2023,,"INDDJ, t",28459.8
2024,,"INDDJ, t",30275.6
2025,,"INDDJ, t",34595.4
2026,,"INDDJ, t",43621.3200679664
2027,,"INDDJ, t",60339.77149234491
2028,,"INDDJ, t",73035.0044453598
2029,,"INDDJ, t",95177.14810210072
2030,,"INDDJ, t",93137.60042020684
2031,,"INDDJ, t",108597.03876551773
2032,,"INDDJ, t",119233.47531193127
2033,,"INDDJ, t",136686.9263727902
2034,,"INDDJ, t",148738.68210948393
2035,,"INDDJ, t",163710.01507056947
2015,,"INDDJ, t",8006
2016,,"INDDJ, t",9368
2017,,"INDDJ, t",11776
2018,,"INDDJ, t",13520
2019,,"INDDJ, t",15952
2020,,"INDDJ, t",19054
2021,,"INDDJ, t",22313
2022,,"INDDJ, t",26497
2023,,"INDDJ, t",28537
2024,,"INDDJ, t",30283
2025,,"INDDJ, t",34595.4
2002,,"INDDA, t",432.82199999999995
2003,,"INDDA, t",493.57
2004,,"INDDA, t",624.416
2005,,"INDDA, t",834.21
2006,,"INDDA, t",918.6109999999999
2007,,"INDDA, t",1169.91
2008,,"INDDA, t",1263.942
2009,,"INDDA, t",1358.7089999999998
2010,,"INDDA, t",3048
2011,,"INDDA, t",2442
2012,,"INDDA, t",3318
2013,,"INDDA, t",3588
2014,,"INDDA, t",3266
2015,,"INDDA, t",3482
2016,,"INDDA, t",3690
2017,,"INDDA, t",4304
2018,,"INDDA, t",4900
2019,,"INDDA, t",5399
2020,,"INDDA, t",7089
2021,,"INDDA, t",7608
2022,,"INDDA, t",10099
2023,,"INDDA, t",11610
2024,,"INDDA, t",11445.7
2025,,"INDDA, t",12431.3
2026,,"INDDA, t",18708.3182
2027,,"INDDA, t",25527.301485147756
2028,,"INDDA, t",33391.89041739454
2029,,"INDDA, t",43813.96125275158
2030,,"INDDA, t",46796.742423857584
2031,,"INDDA, t",52823.51791603738
2032,,"INDDA, t",57360.63664141321
2033,,"INDDA, t",64129.968698863384
2034,,"INDDA, t",68450.87725650897
2035,,"INDDA, t",74666.28029363007
2015,,"INDDA, t",3482
2016,,"INDDA, t",3690
2017,,"INDDA, t",4304
2018,,"INDDA, t",4900
2019,,"INDDA, t",5399
2020,,"INDDA, t",7089
2021,,"INDDA, t",7608
2022,,"INDDA, t",10383
2023,,"INDDA, t",11621
2024,,"INDDA, t",11492
2025,,"INDDA, t",12431
2002,,"INDDB, t",431.7
2003,,"INDDB, t",696
2004,,"INDDB, t",708.9
2005,,"INDDB, t",751.1
2006,,"INDDB, t",647.3
2007,,"INDDB, t",813.2
2008,,"INDDB, t",732
2009,,"INDDB, t",705.3
2010,,"INDDB, t",534.3
2011,,"INDDB, t",1414
2012,,"INDDB, t",1533
2013,,"INDDB, t",1361
2014,,"INDDB, t",1315
2015,,"INDDB, t",1292
2016,,"INDDB, t",1520
2017,,"INDDB, t",2354
2018,,"INDDB, t",2479
2019,,"INDDB, t",2636
2020,,"INDDB, t",2870
2021,,"INDDB, t",4096
2022,,"INDDB, t",4438
2023,,"INDDB, t",4632
2024,,"INDDB, t",4062.5
2025,,"INDDB, t",4253.7
2026,,"INDDB, t",3183.496447212687
2027,,"INDDB, t",3488.3109079612686
2028,,"INDDB, t",4395.026337537933
2029,,"INDDB, t",4086.833496799837
2030,,"INDDB, t",4341.337237920149
2031,,"INDDB, t",4454.25917826878
2032,,"INDDB, t",4541.232539279053
2033,,"INDDB, t",4561.9668561523595
2034,,"INDDB, t",4611.871202706188
2035,,"INDDB, t",4231.9817417224385
2015,,"INDDB, t",1292
2016,,"INDDB, t",1520
2017,,"INDDB, t",2354
2018,,"INDDB, t",2479
2019,,"INDDB, t",2636
2020,,"INDDB, t",2870
2021,,"INDDB, t",4096
2022,,"INDDB, t",4720
2023,,"INDDB, t",4500
2024,,"INDDB, t",3896
2025,,"INDDB, t",4253.7
2002,,"INDDJ, t",1182
2003,,"INDDJ, t",1430
2004,,"INDDJ, t",1817
2005,,"INDDJ, t",1799
2006,,"INDDJ, t",2092
2007,,"INDDJ, t",2273
2008,,"INDDJ, t",2400
2009,,"INDDJ, t",2510
2010,,"INDDJ, t",886.5
2011,,"INDDJ, t",786
2012,,"INDDJ, t",835
2013,,"INDDJ, t",1034
2014,,"INDDJ, t",915
2015,,"INDDJ, t",1450.2
2016,,"INDDJ, t",1850
2017,,"INDDJ, t",2187.3
2018,,"INDDJ, t",2708.4
2019,,"INDDJ, t",3873.5
2020,,"INDDJ, t",4978
2021,,"INDDJ, t",5967
2022,,"INDDJ, t",6025
2023,,"INDDJ, t",6442
2024,,"INDDJ, t",8090.7
2025,,"INDDJ, t",10612.9
2026,,"INDDJ, t",12316.419843198088
2027,,"INDDJ, t",14744.855525354424
2028,,"INDDJ, t",17724.660845881885
2029,,"INDDJ, t",21103.898023974467
2030,,"INDDJ, t",24971.25485369655
2031,,"INDDJ, t",29491.137355566763
2032,,"INDDJ, t",34415.78067677825
2033,,"INDDJ, t",39073.09548667761
2034,,"INDDJ, t",44893.254559244066
2035,,"INDDJ, t",51586.43749269548
2015,,"INDDJ, t",1450
2016,,"INDDJ, t",1850
2017,,"INDDJ, t",2187
2018,,"INDDJ, t",2708
2019,,"INDDJ, t",3874
2020,,"INDDJ, t",4978
2021,,"INDDJ, t",5967
2022,,"INDDJ, t",6093
2023,,"INDDJ, t",6486
2024,,"INDDJ, t",8092
2025,,"INDDJ, t",10621.9
2010,,"INDD27, t",700
2011,,"INDD27, t",727
2012,,"INDD27, t",681.07800675
2013,,"INDD27, t",880.2
2014,,"INDD27, t",724
2015,,"INDD27, t",1202.6249140757773
2016,,"INDD27, t",1557.4819066634211
2017,,"INDD27, t",1932.7978281231178
2018,,"INDD27, t",2455.280556144099
2019,,"INDD27, t",3768.9348904590897
2020,,"INDD27, t",4883.622658369244
2021,,"INDD27, t",5845.536210210659
2022,,"INDD27, t",5903.640748591302
2023,,"INDD27, t",6319.121469138727
2024,,"INDD27, t",7962.559045896733
2025,,"INDD27, t",10194.970753482577
2026,,"INDD27, t",11898.067565909247
2027,,"INDD27, t",14272.747053672254
2028,,"INDD27, t",17187.77486363035
2029,,"INDD27, t",20496.843436471845
2030,,"INDD27, t",24286.656872730335
2031,,"INDD27, t",28704.964644040858
2032,,"INDD27, t",33521.05547482505
2033,,"INDD27, t",38079.78027529261
2034,,"INDD27, t",43774.49156182798
2035,,"INDD27, t",50323.409541343644
2010,,"INDD28, t",100
2011,,"INDD28, t",92.2
2012,,"INDD28, t",73.3183589574841
2013,,"INDD28, t",148.6
2014,,"INDD28, t",179.1
2015,,"INDD28, t",247.57508592422266
2016,,"INDD28, t",292.51809333657883
2017,,"INDD28, t",254.50217187688233
2018,,"INDD28, t",253.11944385590118
2019,,"INDD28, t",104.56510954091017
2020,,"INDD28, t",94.37734163075595
2021,,"INDD28, t",121.4637897893407
2022,,"INDD28, t",121.35925140869799
2023,,"INDD28, t",122.8785308612733
2024,,"INDD28, t",128.14095410326686
2025,,"INDD28, t",417.929246517423
2026,,"INDD28, t",418.3522772888411
2027,,"INDD28, t",472.10847168216895
2028,,"INDD28, t",536.8859822515344
2029,,"INDD28, t",607.0545875026231
2030,,"INDD28, t",684.5979809662164
2031,,"INDD28, t",786.1727115259039
2032,,"INDD28, t",894.7252019532034
2033,,"INDD28, t",993.3152113850028
2034,,"INDD28, t",1118.7629974160864
2035,,"INDD28, t",1263.0279513518326
2002,,"INDDOther, t",231.23399999999987
2003,,"INDDOther, t",345.055
2004,,"INDDOther, t",568.5159999999997
2005,,"INDDOther, t",619.8980000000001
2006,,"INDDOther, t",715.9830000000004
2007,,"INDDOther, t",930.4909999999998
2008,,"INDDOther, t",1062.8220000000001
2009,,"INDDOther, t",1029.853
2010,,"INDDOther, t",-509.4999999999998
2011,,"INDDOther, t",786
2012,,"INDDOther, t",850
2013,,"INDDOther, t",933
2014,,"INDDOther, t",1463
2015,,"INDDOther, t",1781.8
2016,,"INDDOther, t",2308
2017,,"INDDOther, t",2930.7
2018,,"INDDOther, t",3432.6
2019,,"INDDOther, t",4043.5
2020,,"INDDOther, t",4117
2021,,"INDDOther, t",4642
2022,,"INDDOther, t",5146.700000000001
2023,,"INDDOther, t",5775.799999999999
2024,,"INDDOther, t",6548.559045896731
2025,,"INDDOther, t",6879.570753482579
2026,,"INDDOther, t",5691.422413123567
2027,,"INDDOther, t",7608.428110737486
2028,,"INDDOther, t",11271.5166922316
2029,,"INDDOther, t",14293.977901270644
2030,,"INDDOther, t",17028.265904732558
2031,,"INDDOther, t",21828.124315644807
2032,,"INDDOther, t",22915.825454460748
2033,,"INDDOther, t",28921.895331096865
2034,,"INDDOther, t",30782.679091024696
2035,,"INDDOther, t",33225.315542521486
2002,,"INDE, t",140.244
2003,,"INDE, t",240.375
2004,,"INDE, t",233.16800000000003
2005,,"INDE, t",273.79200000000003
2006,,"INDE, t",289.106
2007,,"INDE, t",384.399
2008,,"INDE, t",647.236
2009,,"INDE, t",897.138
2010,,"INDE, t",1450.4
2011,,"INDE, t",1459
2012,,"INDE, t",1741
2013,,"INDE, t",1919
2014,,"INDE, t",2173.657
2015,,"INDE, t",2549
2016,,"INDE, t",2718
2017,,"INDE, t",3729
2018,,"INDE, t",5688
2019,,"INDE, t",6808
2020,,"INDE, t",7527
2021,,"INDE, t",8107
2022,,"INDE, t",7621.8
2023,,"INDE, t",8983.2
2024,,"INDE, t",9872.2
2025,,"INDE, t",11752.6
2026,,"INDE, t",12719.512264532928
2027,,"INDE, t",14343.703486225253
2028,,"INDE, t",17398.436869271052
2029,,"INDE, t",21086.54398083421
2030,,"INDE, t",23032.114305842773
2031,,"INDE, t",24821.84995596407
2032,,"INDE, t",26722.93168825466
2033,,"INDE, t",28717.978813461275
2034,,"INDE, t",30871.51188464914
2035,,"INDE, t",33176.80914700149
2015,,"INDE, t",2549
2016,,"INDE, t",2718
2017,,"INDE, t",3729
2018,,"INDE, t",5688
2019,,"INDE, t",6808
2020,,"INDE, t",7527
2021,,"INDE, t",8107
2022,,"INDE, t",7622
2023,,"INDE, t",8984
2024,,"INDE, t",10221
2025,,"INDE, t",11752.6
2017,,Секция Е (36-39),87.1
2018,,Секция Е (36-39),132.5
2019,,Секция Е (36-39),181.6
2020,,Секция Е (36-39),168.5
2021,,Секция Е (36-39),184.6
2022,,Секция Е (36-39),188.4
2023,,Секция Е (36-39),228.8
2024,,Секция Е (36-39),308.1
2025,,Секция Е (36-39),377.9
2026,,Секция Е (36-39),395.6682322330321
2027,,Секция Е (36-39),413.19310454146785
2028,,Секция Е (36-39),427.83041481814166
2029,,Секция Е (36-39),492.1342953754972
2030,,Секция Е (36-39),537.5415409569368
2031,,Секция Е (36-39),579.3117947207311
2032,,Секция Е (36-39),623.6807306460504
2033,,Секция Е (36-39),670.2427045805589
2034,,Секция Е (36-39),720.5035477761132
2035,,Секция Е (36-39),774.3063826489124
2025,,Секция Е (36-39),377.9
2002,"Реальные темпы роста, %","gINDCDE,t",108.4
2003,"Реальные темпы роста, %","gINDCDE,t",109.9
2004,"Реальные темпы роста, %","gINDCDE,t",115.1
2005,"Реальные темпы роста, %","gINDCDE,t",110.4
2006,"Реальные темпы роста, %","gINDCDE,t",105.5
2007,"Реальные темпы роста, %","gINDCDE,t",109.9
2008,"Реальные темпы роста, %","gINDCDE,t",96.5
2009,"Реальные темпы роста, %","gINDCDE,t",93.5
2010,"Реальные темпы роста, %","gINDCDE,t",109.2
2011,"Реальные темпы роста, %","gINDCDE,t",105.7
2012,"Реальные темпы роста, %","gINDCDE,t",110.8
2013,"Реальные темпы роста, %","gINDCDE,t",103.8
2014,"Реальные темпы роста, %","gINDCDE,t",105
2015,"Реальные темпы роста, %","gINDCDE,t",111.3
2016,"Реальные темпы роста, %","gINDCDE,t",116
2017,"Реальные темпы роста, %","gINDCDE,t",121.3
2018,"Реальные темпы роста, %","gINDCDE,t",110.6
2019,"Реальные темпы роста, %","gINDCDE,t",113.2
2020,"Реальные темпы роста, %","gINDCDE,t",108.8
2021,"Реальные темпы роста, %","gINDCDE,t",120.8
2022,"Реальные темпы роста, %","gINDCDE,t",115.4
2023,"Реальные темпы роста, %","gINDCDE,t",112
2024,"Реальные темпы роста, %","gINDCDE,t",120
2025,"Реальные темпы роста, %","gINDCDE,t",122.1
2026,"Реальные темпы роста, %","gINDCDE,t",125.02096627281625
2027,"Реальные темпы роста, %","gINDCDE,t",125.00010346903679
2028,"Реальные темпы роста, %","gINDCDE,t",125.10772131494927
2029,"Реальные темпы роста, %","gINDCDE,t",125.07379530741514
2030,"Реальные темпы роста, %","gINDCDE,t",119.95581243415236
2031,"Реальные темпы роста, %","gINDCDE,t",119.92602525044774
2032,"Реальные темпы роста, %","gINDCDE,t",120.07027383022358
2033,"Реальные темпы роста, %","gINDCDE,t",111.30175408111008
2034,"Реальные темпы роста, %","gINDCDE,t",109.17266964720974
2035,"Реальные темпы роста, %","gINDCDE,t",122.33960441142446
2015,"Реальные темпы роста, %","gINDCDE,t",111.3
2016,"Реальные темпы роста, %","gINDCDE,t",116
2017,"Реальные темпы роста, %","gINDCDE,t",121.3
2018,"Реальные темпы роста, %","gINDCDE,t",110.6
2019,"Реальные темпы роста, %","gINDCDE,t",113.2
2020,"Реальные темпы роста, %","gINDCDE,t",108.8
2021,"Реальные темпы роста, %","gINDCDE,t",120.8
2022,"Реальные темпы роста, %","gINDCDE,t",109.7
2023,"Реальные темпы роста, %","gINDCDE,t",109
2024,"Реальные темпы роста, %","gINDCDE,t",120
2025,"Реальные темпы роста, %","gINDCDE,t",122.1
2011,Т/Р,"gINDC,t",134.3
2012,Т/Р,"gINDC,t",121.2
2013,Т/Р,"gINDC,t",143.1
2014,Т/Р,"gINDC,t",124.5
2015,Т/Р,"gINDC,t",117.9
2016,Т/Р,"gINDC,t",153.3
2017,Т/Р,"gINDC,t",121.7
2018,Т/Р,"gINDC,t",112
2019,Т/Р,"gINDC,t",112.6
2020,Т/Р,"gINDC,t",97.4
2021,Т/Р,"gINDC,t",155.2
2022,Т/Р,"gINDC,t",97.7
2023,Т/Р,"gINDC,t",111.7
2024,Т/Р,"gINDC,t",143
2025,Т/Р,"gINDC,t",136.2
2026,Т/Р,"gINDC,t",121.23928485715143
2027,Т/Р,"gINDC,t",127.31864585181219
2028,Т/Р,"gINDC,t",157.14609258494852
2029,Т/Р,"gINDC,t",118.05098737819198
2030,Т/Р,"gINDC,t",77.1175700470606
2031,Т/Р,"gINDC,t",72.07254638640563
2032,Т/Р,"gINDC,t",67.98626537018633
2033,Т/Р,"gINDC,t",117.51327175308901
2034,Т/Р,"gINDC,t",119.45571309683619
2035,Т/Р,"gINDC,t",119.8637006731132
2015,Т/Р,"gINDC,t",117.9
2016,Т/Р,"gINDC,t",153.3
2017,Т/Р,"gINDC,t",121.7
2018,Т/Р,"gINDC,t",112
2019,Т/Р,"gINDC,t",112.6
2020,Т/Р,"gINDC,t",97.4
2021,Т/Р,"gINDC,t",155.2
2022,Т/Р,"gINDC,t",97.3
2023,Т/Р,"gINDC,t",111
2024,Т/Р,"gINDC,t",143.1
2025,Т/Р,"gINDC,t",136.2
2011,,"gINDC13,t",136.4
2012,,"gINDC13,t",120.6
2013,,"gINDC13,t",122.2
2014,,"gINDC13,t",145.7
2015,,"gINDC13,t",123
2016,,"gINDC13,t",156.7
2017,,"gINDC13,t",120.3
2018,,"gINDC13,t",113
2019,,"gINDC13,t",113.3
2020,,"gINDC13,t",96.5
2021,,"gINDC13,t",160.5
2022,,"gINDC13,t",117.7
2023,,"gINDC13,t",113.1
2024,,"gINDC13,t",145.2
2025,,"gINDC13,t",136.2
2026,,"gINDC13,t",119.11
2027,,"gINDC13,t",123.9375
2028,,"gINDC13,t",152.5505
2029,,"gINDC13,t",100.5607
2030,,"gINDC13,t",100
2031,,"gINDC13,t",85.9
2032,,"gINDC13,t",71.386
2033,,"gINDC13,t",120
2034,,"gINDC13,t",120
2035,,"gINDC13,t",120
2025,,"gINDC13,t",136.2
2011,,"gINDCOther,t",113.5
2012,,"gINDCOther,t",126.9
2013,,"gINDCOther,t",255.1
2014,,"gINDCOther,t",68.5
2015,,"gINDCOther,t",90.9
2016,,"gINDCOther,t",119
2017,,"gINDCOther,t",137.1
2018,,"gINDCOther,t",108.2
2019,,"gINDCOther,t",103.1
2020,,"gINDCOther,t",103.6
2021,,"gINDCOther,t",106.8
2022,,"gINDCOther,t",100.1
2023,,"gINDCOther,t",99.2
2024,,"gINDCOther,t",116.5
2025,,"gINDCOther,t",114
2026,,"gINDCOther,t",171
2027,,"gINDCOther,t",174.42000000000002
2028,,"gINDCOther,t",177.90840000000003
2029,,"gINDCOther,t",181.46656800000002
2030,,"gINDCOther,t",38.024504658720005
2031,,"gINDCOther,t",23.620822293996866
2032,,"gINDCOther,t",24.093238739876803
2033,,"gINDCOther,t",24.57510351467434
2034,,"gINDCOther,t",25.066605584967828
2035,,"gINDCOther,t",25.567937696667187
2025,,"gINDCOther,t",114
2011,,"gINDD, t",103.3
2012,,"gINDD, t",110.2
2013,,"gINDD, t",99
2014,,"gINDD, t",100.9
2015,,"gINDD, t",110.1
2016,,"gINDD, t",112.5
2017,,"gINDD, t",122.9
2018,,"gINDD, t",112.1
2019,,"gINDD, t",115.3
2020,,"gINDD, t",114.1
2021,,"gINDD, t",115.3
2022,,"gINDD, t",116.4
2023,,"gINDD, t",112.4
2024,,"gINDD, t",107.6
2025,,"gINDD, t",110.5
2026,,"gINDD, t",132.91232080012878
2027,,"gINDD, t",127.14443299873152
2028,,"gINDD, t",110.19672560929948
2029,,"gINDD, t",129.9149432020982
2030,,"gINDD, t",143.9584800044311
2031,,"gINDD, t",149.2178869358873
2032,,"gINDD, t",141.07613629143407
2033,,"gINDD, t",110.79750474273503
2034,,"gINDD, t",107.236115089152
2035,,"gINDD, t",126.0313667378719
2025,,"gINDD, t",110.5
2002,,"gINDDA, t",102.7
2003,,"gINDDA, t",102.9
2004,,"gINDDA, t",117.3
2005,,"gINDDA, t",129.1
2006,,"gINDDA, t",107.1
2007,,"gINDDA, t",121.6
2008,,"gINDDA, t",102.4
2009,,"gINDDA, t",94.4
2010,,"gINDDA, t",116.1
2011,,"gINDDA, t",102.1
2012,,"gINDDA, t",106.6
2013,,"gINDDA, t",100.8
2014,,"gINDDA, t",92.9
2015,,"gINDDA, t",103.5
2016,,"gINDDA, t",105.4
2017,,"gINDDA, t",115.6
2018,,"gINDDA, t",117.6
2019,,"gINDDA, t",107.7
2020,,"gINDDA, t",125.9
2021,,"gINDDA, t",103.3
2022,,"gINDDA, t",132
2023,,"gINDDA, t",127
2024,,"gINDDA, t",110
2025,,"gINDDA, t",116.1
2026,,"gINDDA, t",224.5
2027,,"gINDDA, t",179
2028,,"gINDDA, t",140.9
2029,,"gINDDA, t",176.7
2030,,"gINDDA, t",215
2031,,"gINDDA, t",180.5
2032,,"gINDDA, t",150.5
2033,,"gINDDA, t",110
2034,,"gINDDA, t",110
2035,,"gINDDA, t",104.49788899992247
2025,,"gINDDA, t",116.1
2002,,"gINDDB, t",124.9
2003,,"gINDDB, t",117.8
2004,,"gINDDB, t",113.2
2005,,"gINDDB, t",111.9
2006,,"gINDDB, t",91.7
2007,,"gINDDB, t",115.3
2008,,"gINDDB, t",86
2009,,"gINDDB, t",91.1
2010,,"gINDDB, t",113
2011,,"gINDDB, t",116.3
2012,,"gINDDB, t",128.2
2013,,"gINDDB, t",90.1
2014,,"gINDDB, t",92.9
2015,,"gINDDB, t",94.4
2016,,"gINDDB, t",103.8
2017,,"gINDDB, t",130.9
2018,,"gINDDB, t",92.1
2019,,"gINDDB, t",118.8
2020,,"gINDDB, t",113.5
2021,,"gINDDB, t",109.5
2022,,"gINDDB, t",107.3
2023,,"gINDDB, t",110.4
2024,,"gINDDB, t",93
2025,,"gINDDB, t",114.4
2026,,"gINDDB, t",70.29376012398548
2027,,"gINDDB, t",99.1344056465063
2028,,"gINDDB, t",121.18994708275288
2029,,"gINDDB, t",82.80157347514681
2030,,"gINDDB, t",107.93884581319455
2031,,"gINDDB, t",97.5987639228573
2032,,"gINDDB, t",96.99912793144478
2033,,"gINDDB, t",95.65497734758111
2034,,"gINDDB, t",96.3141434790697
2035,,"gINDDB, t",85.69601936123766
2025,,"gINDDB, t",114.4
2002,,"gINDDJ, t",105.3
2003,,"gINDDJ, t",104.1
2004,,"gINDDJ, t",114.8
2005,,"gINDDJ, t",105.1
2006,,"gINDDJ, t",108.6
2007,,"gINDDJ, t",101.3
2008,,"gINDDJ, t",96.3
2009,,"gINDDJ, t",92.4
2010,,"gINDDJ, t",103
2011,,"gINDDJ, t",83.6
2012,,"gINDDJ, t",102.7
2013,,"gINDDJ, t",96
2014,,"gINDDJ, t",86.8
2015,,"gINDDJ, t",130.3
2016,,"gINDDJ, t",104.7
2017,,"gINDDJ, t",109.4
2018,,"gINDDJ, t",110.7
2019,,"gINDDJ, t",142.2
2020,,"gINDDJ, t",109.4
2021,,"gINDDJ, t",109.4
2022,,"gINDDJ, t",103.4
2023,,"gINDDJ, t",102.7
2024,,"gINDDJ, t",113.5
2025,,"gINDDJ, t",106.5
2026,,"gINDDJ, t",120.67037181585023
2027,,"gINDDJ, t",114.53936606168891
2028,,"gINDDJ, t",114.64386261877792
2029,,"gINDDJ, t",114.69395741266747
2030,,"gINDDJ, t",114.73736512750851
2031,,"gINDDJ, t",114.77494274048736
2032,,"gINDDJ, t",114.80095673979073
2033,,"gINDDJ, t",114.82414527087086
2034,,"gINDDJ, t",114.84479847398909
2035,,"gINDDJ, t",114.86317496963571
2025,,"gINDDJ, t",106.5
2011,,"gINDD27J, t",80.7
2012,,"gINDD27J, t",158321.3154621228
2013,,"gINDD27J, t",70.08039623760742
2014,,"gINDD27J, t",80.6
2015,,"gINDD27J, t",139.49313451949948
2016,,"gINDD27J, t",81.71638664005589
2017,,"gINDD27J, t",81.7348333958789
2018,,"gINDD27J, t",93.47634861034572
2019,,"gINDD27J, t",102.18957337638392
2020,,"gINDD27J, t",89.70299908230363
2021,,"gINDD27J, t",64.1074415781705
2022,,"gINDD27J, t",101.64246097669658
2023,,"gINDD27J, t",104.39340803608302
2024,,"gINDD27J, t",129.33687329360694
2025,,"gINDD27J, t",105.64558181730517
2026,,"gINDD27J, t",121.26398949198037
2027,,"gINDD27J, t",114.80806584775571
2028,,"gINDD27J, t",114.8804995287086
2029,,"gINDD27J, t",114.90051744873348
2030,,"gINDD27J, t",114.91723573414541
2031,,"gINDD27J, t",114.9311902154178
2032,,"gINDD27J, t",114.94012958148852
2033,,"gINDD27J, t",114.94791164867355
2034,,"gINDD27J, t",114.9546852564963
2035,,"gINDD27J, t",114.96058034224303
2011,,"gINDD28, t",127.9
2012,,"gINDD28, t",72.67390476528142
2013,,"gINDD28, t",79.41284403669725
2014,,"gINDD28, t",115.9
2015,,"gINDD28, t",110.66030230708034
2016,,"gINDD28, t",92.95470884255931
2017,,"gINDD28, t",79.73704563031706
2018,,"gINDD28, t",92.91949563530552
2019,,"gINDD28, t",105.15921362657505
2020,,"gINDD28, t",83.33333333333334
2021,,"gINDD28, t",72.0394983712723
2022,,"gINDD28, t",102.47933884297522
2023,,"gINDD28, t",107.41935483870968
2024,,"gINDD28, t",123.42342342342346
2025,,"gINDD28, t",107.42092457420924
2026,,"gINDD28, t",106.18965552875757
2027,,"gINDD28, t",106.89746142025453
2028,,"gINDD28, t",107.48987373362013
2029,,"gINDD28, t",108.08118018790746
2030,,"gINDD28, t",108.66413919534479
2031,,"gINDD28, t",109.23193952345977
2032,,"gINDD28, t",109.71943782953572
2033,,"gINDD28, t",110.18721361052872
2034,,"gINDD28, t",110.63217343304214
2035,,"gINDD28, t",111.05193820981798
2011,,"gINDDther, t",75.47713444553494
2012,,"gINDDther, t",96.50305343511445
2013,,"gINDDther, t",110.97211764705888
2014,,"gINDDther, t",158.96152197213289
2015,,"gINDDther, t",126.31196172248798
2016,,"gINDDther, t",139.03168705803117
2017,,"gINDDther, t",140.12357019064123
2018,,"gINDDther, t",121.13204695124031
2019,,"gINDDther, t",102.39652741362235
2020,,"gINDDther, t",103.23783850624457
2021,,"gINDDther, t",147.13973767306285
2022,,"gINDDther, t",115.57272727272729
2023,,"gINDDther, t",96.83140264635594
2024,,"gINDDther, t",107.90392326604108
2025,,"gINDDther, t",105.3970003420023
2026,,"gINDDther, t",33.09172980155747
2027,,"gINDDther, t",82.77545849518356
2028,,"gINDDther, t",123.45428569672335
2029,,"gINDDther, t",105.67919629900784
2030,,"gINDDther, t",99.27412568628438
2031,,"gINDDther, t",126.9184096244889
2032,,"gINDDther, t",162.76438160029772
2033,,"gINDDther, t",109.74718868814846
2034,,"gINDDther, t",92.55115105438179
2035,,"gINDDther, t",196.24563685355113
2002,,"gINDE, t",107.6
2003,,"gINDE, t",106.6
2004,,"gINDE, t",98.1
2005,,"gINDE, t",104.4
2006,,"gINDE, t",105.5
2007,,"gINDE, t",105.6
2008,,"gINDE, t",93.4
2009,,"gINDE, t",97.7
2010,,"gINDE, t",104.4
2011,,"gINDE, t",100.5
2012,,"gINDE, t",106.4
2013,,"gINDE, t",105.6
2014,,"gINDE, t",106.8
2015,,"gINDE, t",111.5
